Species,Location,Latitude,Longitude,Observation Date
Sturnus vulgaris,Marymoor Park,47.662576,-122.12052,2024-12-20 08:57:00
Columba livia domestica,Marymoor Park,47.662576,-122.12052,2024-12-20 08:38:00
Psaltriparus minimus,Marymoor Park,47.662576,-122.12052,2024-12-20 08:38:00
Spinus pinus,Marymoor Park,47.662576,-122.12052,2024-12-20 08:38:00
Branta hutchinsii,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Aythya valisineria,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Aythya collaris,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Bucephala clangula,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Lophodytes cucullatus,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Rallus limicola,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Gallinago delicata,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Podiceps auritus,Marymoor Park,47.662576,-122.12052,2024-12-19 07:50:00
Larus delawarensis,Marymoor Park,47.662576,-122.12052,2024-12-19 05:50:00
Tyto furcata,Marymoor Park,47.662576,-122.12052,2024-12-19 05:50:00
Aphelocoma californica,Marymoor Park,47.662576,-122.12052,2024-12-19 05:30:00
Poecile gambeli,Marymoor Park,47.662576,-122.12052,2024-12-19 05:30:00
Aix sponsa,Marymoor Park,47.662576,-122.12052,2024-12-15 07:50:00
Accipiter cooperii,Marymoor Park,47.662576,-122.12052,2024-12-15 07:50:00
Bombycilla cedrorum,Marymoor Park,47.662576,-122.12052,2024-12-15 07:50:00
Anas acuta,Marymoor Park,47.662576,-122.12052,2024-12-15 06:42:00
Anser albifrons,Marymoor Park,47.662576,-122.12052,2024-12-14 07:59:00
Anas crecca,Marymoor Park,47.662576,-122.12052,2024-12-14 07:59:00
Aechmophorus occidentalis,Marymoor Park,47.662576,-122.12052,2024-12-14 07:59:00
Anas clypeata,Marymoor Park,47.662576,-122.12052,2024-12-14 07:55:00
Oxyura jamaicensis,Marymoor Park,47.662576,-122.12052,2024-12-14 07:55:00
Spinus tristis,Marymoor Park,47.662576,-122.12052,2024-12-14 07:55:00
Fulica americana,Marymoor Park,47.662576,-122.12052,2024-12-12 08:01:00
Gavia immer,Marymoor Park,47.662576,-122.12052,2024-12-12 08:01:00
Melospiza lincolnii,Marymoor Park,47.662576,-122.12052,2024-12-10 12:29:00
Bubo virginianus,Marymoor Park,47.662576,-122.12052,2024-12-10 11:54:00
Haemorhous purpureus,Marymoor Park,47.662576,-122.12052,2024-12-10 11:54:00
Leiothlypis celata,Marymoor Park,47.662576,-122.12052,2024-12-10 11:54:00
House Finch,"Southeast Redmond, Redmond, WA 98052, USA",47.6577251251,-122.1155469865,2024-12-18
Belted Kingfisher,"Viewpoint, Redmond, WA 98052, USA",47.6567285369,-122.1142528206,2024-12-18
American Crow,Redmond,47.6594848633,-122.1109542847,2024-12-01
Mallard,Redmond,47.6586608887,-122.1180953979,2024-12-01
Canada Goose,Marymoor Community Gardens,47.6600907689,-122.1165165542,2024-11-09
Marsh Wren,"Southeast Redmond, Redmond, WA 98052, USA",47.6589273944,-122.1178710327,2024-11-02
Golden-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6593973051,-122.1197330479,2024-11-02
Red-tailed Hawk,"Viewpoint, Redmond, WA 98052, USA",47.6560512583,-122.1148180923,2024-11-02
American Robin,"Southeast Redmond, Redmond, WA 98052, USA",47.6581411129,-122.1130955786,2024-11-02
House Finch,"Southeast Redmond, Redmond, WA 98052, USA",47.6587395443,-122.1170711536,2024-11-02
Bald Eagle,"Southeast Redmond, Redmond, WA 98052, USA",47.6589410405,-122.1187356446,2024-11-02
American Robin,"Marymoor Park, Redmond, WA, US",47.6588666667,-122.1186361667,2024-10-19
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6597220165,-122.1168112935,2024-06-30
White-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
American Crow,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
Canada Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
Steller's Jay,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
Northern Flicker,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
Rock Pigeon,"Southeast Redmond, Redmond, WA 98052, USA",47.660480362,-122.1085169464,2024-10-12
American Robin,"Viewpoint, Redmond, WA 98052, USA",47.6542188701,-122.1166705826,2024-10-13
Hermit Thrush,"Viewpoint, Redmond, WA 98052, USA",47.6544126828,-122.1162519489,2024-10-13
American Robin,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6581471949,-122.1167402241,2024-10-05
Song Sparrow,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6578254487,-122.1157852972,2024-10-05
Canada Goose,"Marymoor Park, Redmond, WA, US",47.6575495018,-122.1097156186,2024-10-05
Savannah Sparrow,"Marymoor Park, Redmond, WA, US",47.6580938046,-122.1092389084,2024-10-05
Black-capped Chickadee,"Marymoor Park, Redmond, WA, US",47.6582902574,-122.1093511631,2024-10-05
House Finch,"Marymoor Park, Redmond, WA, US",47.6579089125,-122.1092044272,2024-10-05
White-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6597731185,-122.1159979329,2024-09-22
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6597999909,-122.1167915314,2024-09-22
Gadwall,"Southeast Redmond, Redmond, WA 98052, USA",47.6576866667,-122.1156733333,2024-09-16
Osprey,"Southeast Redmond, Redmond, WA 98052, USA",47.6582,-122.1169433333,2024-09-16
Glaucous-winged Gull,"Southeast Redmond, Redmond, WA 98052, USA",47.65885,-122.1183616667,2024-09-16
Cooper's Hawk,"Southeast Redmond, Redmond, WA 98052, USA",47.6588683333,-122.119195,2024-09-16
Red-breasted Nuthatch,"Southeast Redmond, Redmond, WA 98052, USA",47.66027,-122.11723,2024-09-16
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.66036,-122.11709,2024-09-16
Song Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6604016667,-122.11699,2024-09-16
Canada Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.660645,-122.11244,2024-09-16
Dark-eyed Junco,"Southeast Redmond, Redmond, WA 98052, USA",47.6609882559,-122.1185297596,2024-09-16
White-crowned Sparrow,"Marymoor Park, Redmond, WA",47.657337218,-122.1099733211,2024-09-15
Osprey,"Marymoor Park, Redmond, WA",47.6577793505,-122.1104685587,2024-09-15
Savannah Sparrow,"Marymoor Park, Redmond, WA",47.6590119396,-122.1107908158,2024-09-15
Cooper's Hawk,"Marymoor Park, Redmond, WA",47.659959045,-122.1105376899,2024-09-15
American Kestrel,"Marymoor Park, Redmond, WA",47.659959045,-122.1105376899,2024-09-15
Song Sparrow,"Town Center Open Space, Redmond, WA, US",47.66898,-122.1251445,2024-09-11
American Crow,"Southeast Redmond, Redmond, WA 98052, USA",47.6597393501,-122.1171755307,2024-08-25
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6600158734,-122.1170936152,2024-08-18
House Finch,"Marymoor Park, Redmond, WA, US",47.662045,-122.1159138333,2024-08-11
Wood Duck,"Southeast Redmond, Redmond, WA 98052, USA",47.6633840537,-122.1263705672,2024-08-11
Barn Owl,"Southeast Redmond, Redmond, WA 98052, USA",47.660151023,-122.1079928979,2024-07-30
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.656776877,-122.1120404151,2024-07-24
White-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6574706265,-122.1149586721,2024-07-24
Song Sparrow,"SR-520 W, Redmond, WA, US",47.6680616667,-122.1244971667,2024-07-18
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.657563684,-122.1141370665,2024-07-15
Western Wood-Pewee,"Southeast Redmond, Redmond, WA 98052, USA",47.6575709057,-122.1141693368,2024-07-15
Rock Pigeon,"Downtown, Redmond, WA 98052, USA",47.6709532048,-122.1207128552,2024-07-06
Tree Swallow,"Marymoor Park, Redmond, WA, US",47.6587133333,-122.1093055,2024-06-29
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6596520793,-122.1166366339,2024-06-21
American Crow,"Southeast Redmond, Redmond, WA 98052, USA",47.6601073132,-122.1171182132,2024-06-19
Brown-headed Cowbird,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
American Goldfinch,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Great Blue Heron,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Hermit Thrush,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Wood Duck,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Bald Eagle,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Tree Swallow,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Purple Martin,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Song Sparrow,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Western Wood-Pewee,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Northern Flicker,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Wood Thrush,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Spotted Towhee,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Dark-eyed Junco,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Mallard,"Marymoor Off-Leash Dog Park, 6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2024-06-22
Yellow-breasted Chat,"Southeast Redmond, Redmond, WA 98052, USA",47.6573730895,-122.1100351079,2024-06-20
Great Blue Heron,Redmond,47.6580810547,-122.1206436157,2024-06-15
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6594558417,-122.1095552668,2024-06-09
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6581438348,-122.1100840494,2024-06-11
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6592676954,-122.1097365398,2024-06-08
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6596142229,-122.1103023369,2024-06-08
House Finch,"Southeast Redmond, Redmond, WA 98052, USA",47.6598447372,-122.1102378148,2024-06-08
Bald Eagle,"Redmond, WA 98052, USA",47.6602722,-122.1109983,2024-06-08
Common Merganser,"Redmond, WA 98052, USA",47.6602722,-122.1109983,2024-06-08
Steller's Jay,"Redmond, WA 98052, USA",47.6602722,-122.1109983,2024-06-08
Osprey,"Redmond, WA 98052, USA",47.6602722,-122.1109983,2024-06-08
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6644472222,-122.1174305556,2024-06-09
Osprey,"Southeast Redmond, Redmond, WA 98052, USA",47.6642972222,-122.1155833333,2024-06-09
Rock Pigeon,"Overlake, Redmond, WA 98052, USA",47.6662131286,-122.1277976628,2024-06-08
Black-headed Grosbeak,"159th Ave NE, Redmond, WA, US",47.665225,-122.1286555,2024-06-05
Bald Eagle,"Viewpoint, Redmond, WA 98052, USA",47.6577951317,-122.1152462438,2024-06-04
Cedar Waxwing,"Southeast Redmond, Redmond, WA 98052, USA",47.6595874701,-122.1102360024,2024-06-01
House Finch,"Southeast Redmond, Redmond, WA 98052, USA",47.6595513389,-122.1103432908,2024-06-01
Lazuli Bunting,"Southeast Redmond, Redmond, WA 98052, USA",47.6597247684,-122.1094635262,2024-06-01
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6587637206,-122.1095869288,2024-06-01
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6589004113,-122.1091664424,2024-06-01
Common Yellowthroat,"Southeast Redmond, Redmond, WA 98052, USA",47.6597494983,-122.1101642242,2024-06-01
Western Kingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6590220396,-122.1100408426,2024-06-01
Spotted Towhee,"Southeast Redmond, Redmond, WA 98052, USA",47.6597374398,-122.1100944868,2024-06-01
Dark-eyed Junco,"Southeast Redmond, Redmond, WA 98052, USA",47.6598060888,-122.1105826488,2024-06-01
Black Swift,"Southeast Redmond, Redmond, WA 98052, USA",47.6589434257,-122.1199818966,2024-05-31
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6579297333,-122.1092605127,2024-05-31
Band-tailed Pigeon,"Southeast Redmond, Redmond, WA 98052, USA",47.6592202548,-122.1125404034,2024-05-31
Cedar Waxwing,"Southeast Redmond, Redmond, WA 98052, USA",47.659712006,-122.1107996308,2024-05-31
Lazuli Bunting,"Southeast Redmond, Redmond, WA 98052, USA",47.6600267199,-122.1110826969,2024-05-31
Brown-headed Cowbird,"SR-520 W, Redmond, WA, US",47.6678366667,-122.1157916667,2024-05-29
American Robin,"Downtown, Redmond, WA 98052, USA",47.6706229941,-122.1257462996,2024-05-17
Osprey,"Marymoor Park, Redmond, WA, US",47.6605383114,-122.1099660405,2024-05-18
Red-winged Blackbird,"Marymoor Park, Redmond, WA, US",47.6593883333,-122.1197888333,2024-05-18
Killdeer,"Marymoor Park, Redmond, WA, US",47.6593883333,-122.1197888333,2024-05-18
Violet-green Swallow,"Marymoor Park, Redmond, WA, US",47.6587133333,-122.1182305,2024-05-18
Golden-crowned Sparrow,"Marymoor Park, Redmond, WA, US",47.6594416667,-122.1092138333,2024-05-18
Savannah Sparrow,"Marymoor Park, Redmond, WA, US",47.6578883333,-122.1091471667,2024-05-18
Anna's Hummingbird,"Marymoor Park, Redmond, WA, US",47.65982,-122.1103221667,2024-05-18
House Finch,"Southeast Redmond, Redmond, WA 98052, USA",47.6572662407,-122.1099981666,2024-05-14
Gadwall,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6585958526,-122.1179018823,2024-05-12
Wood Duck,"Marymoor Park, Redmond, WA, US",47.6592430613,-122.1196796001,2024-05-12
Northern Rough-winged Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6579459132,-122.1092555693,2024-05-11
Red-winged Blackbird,"Marymoor Park, Redmond, WA, US",47.6593686663,-122.1201280632,2024-05-04
Canada Goose,"Sammamish River, Redmond, WA, US",47.6582453042,-122.1178109236,2024-05-04
Mallard,"Sammamish River, Redmond, WA, US",47.6586474803,-122.1189743965,2024-05-04
Great Blue Heron,"Sammamish River, Redmond, WA, US",47.6597561915,-122.1220128142,2024-05-04
Dark-eyed Junco,"Marymoor Park, Redmond, WA, US",47.6584990842,-122.1178031648,2024-05-04
Song Sparrow,"Marymoor Park, Redmond, WA, US",47.6584925144,-122.1095210404,2024-05-04
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6600925754,-122.1160578965,2024-05-02
Dark-eyed Junco,"Southeast Redmond, Redmond, WA 98052, USA",47.6600925754,-122.1160578965,2024-05-02
Song Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6608527778,-122.1227888889,2024-04-30
Golden-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6627277778,-122.1260222222,2024-04-30
Common Merganser,"Downtown, Redmond, WA 98052, USA",47.6683888889,-122.1268444444,2024-04-30
Greater White-fronted Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.6634962839,-122.1238498724,2024-04-28
Osprey,"Southeast Redmond, Redmond, WA 98052, USA",47.6603044154,-122.1158284159,2024-04-28
Domestic Turkey,"Southeast Redmond, Redmond, WA 98052, USA",47.6627965488,-122.118008357,2024-04-28
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6599327724,-122.1107157514,2024-04-28
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6588182813,-122.1092192251,2024-04-28
Yellow-rumped Warbler,"156th Pl NE, Redmond, WA, US",47.6630866667,-122.1323778333,2024-04-24
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.659265413,-122.1101637489,2024-04-13
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6600615203,-122.1156914725,2024-04-13
Wilson's Snipe,"Southeast Redmond, Redmond, WA 98052, USA",47.6589841341,-122.1194968902,2024-04-13
Spotted Sandpiper,"Southeast Redmond, Redmond, WA 98052, USA",47.658109934,-122.1178002597,2024-04-13
Bald Eagle,"Southeast Redmond, Redmond, WA 98052, USA",47.6578584602,-122.1156442407,2024-04-13
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6585873642,-122.1098182908,2024-04-13
Greater White-fronted Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.6612639199,-122.1113354917,2024-04-13
Loggerhead Shrike,"Southeast Redmond, Redmond, WA 98052, USA",47.6594839093,-122.1090332254,2024-04-13
Golden-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6594064567,-122.1199319397,2024-03-29
Black-capped Chickadee,"Southeast Redmond, Redmond, WA 98052, USA",47.6581723261,-122.1179159129,2024-03-29
Cooper's Hawk,"Southeast Redmond, Redmond, WA 98052, USA",47.6576773261,-122.1094910575,2024-04-19
Wilson's Snipe,"Southeast Redmond, Redmond, WA 98052, USA",47.6578148893,-122.115979243,2024-04-18
Ring-necked Duck,"Southeast Redmond, Redmond, WA 98052, USA",47.6644111111,-122.1269194444,2024-04-12
Common Merganser,"Downtown, Redmond, WA 98052, USA",47.6684583333,-122.1266888889,2024-04-12
Northern Flicker,"Southeast Redmond, Redmond, WA 98052, USA",47.6602499988,-122.1186158167,2024-04-12
Wilson's Snipe,"Southeast Redmond, Redmond, WA 98052, USA",47.6591869082,-122.120100448,2024-04-12
Greater White-fronted Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.6606997039,-122.1106289664,2024-04-12
American Crow,"Southeast Redmond, Redmond, WA 98052, USA",47.6590066667,-122.1107733333,2024-04-05
Savannah Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6588766667,-122.11076,2024-04-05
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.65848,-122.1107916667,2024-04-05
American Robin,"Southeast Redmond, Redmond, WA 98052, USA",47.6575566667,-122.11019,2024-04-05
Western Meadowlark,"Southeast Redmond, Redmond, WA 98052, USA",47.6595816667,-122.1097933333,2024-04-05
Golden-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6594233333,-122.10902,2024-04-05
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6592166667,-122.1084866667,2024-04-05
Northern Flicker,"Southeast Redmond, Redmond, WA 98052, USA",47.6626206093,-122.1222736483,2024-04-05
Western Bluebird,"Southeast Redmond, Redmond, WA 98052, USA",47.6593470685,-122.1091288532,2024-04-05
White-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6635494602,-122.114027765,2024-04-05
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.660796677,-122.1113501839,2024-04-05
Dark-eyed Junco,"Southeast Redmond, Redmond, WA 98052, USA",47.660079341,-122.11058978,2024-04-05
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6605392511,-122.1134100823,2024-04-03
Golden-crowned Kinglet,"Southeast Redmond, Redmond, WA 98052, USA",47.6605671006,-122.1142489739,2024-04-03
Ring-necked Pheasant,"Marymoor Park, Redmond, WA, US",47.6629333333,-122.1116111667,2023-04-22
Killdeer,"170th Ave NE, Redmond, WA, US",47.668445,-122.11615,2024-03-28
Bushtit,"Southeast Redmond, Redmond, WA 98052, USA",47.6571429094,-122.114434937,2024-03-27
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.657513,-122.115079,2024-03-08
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6581922698,-122.115423461,2024-03-25
Green-winged Teal,"Southeast Redmond, Redmond, WA 98052, USA",47.6582500812,-122.1176636866,2024-03-25
Bald Eagle,"Southeast Redmond, Redmond, WA 98052, USA",47.6585391373,-122.1200039706,2024-03-25
Say's Phoebe,"Southeast Redmond, Redmond, WA 98052, USA",47.6596275869,-122.1103290477,2024-03-25
Red-tailed Hawk,"Marymoor Park, Redmond, WA, US",47.6601335966,-122.1081546509,2024-03-22
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6585138889,-122.1176444444,2023-07-15
Anna's Hummingbird,"Southeast Redmond, Redmond, WA 98052, USA",47.6610583333,-122.1188194444,2023-07-15
Greater White-fronted Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.6629505,-122.1237198,2024-03-02
Canada Goose,"Southeast Redmond, Redmond, WA 98052, USA",47.6629505,-122.1237198,2024-03-02
Tree Swallow,"Southeast Redmond, Redmond, WA 98052, USA",47.6586711828,-122.1093397382,2024-03-17
Mountain Bluebird,"Southeast Redmond, Redmond, WA 98052, USA",47.6604711666,-122.1079933217,2024-03-17
Bewick's Wren,"Southeast Redmond, Redmond, WA 98052, USA",47.6605297654,-122.1160711945,2024-03-13
House Finch,"Southeast Redmond, Redmond, WA 98052, USA",47.6603840563,-122.1166126492,2024-03-13
Fox Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6595886225,-122.1204235484,2024-03-13
White-crowned Sparrow,"Southeast Redmond, Redmond, WA 98052, USA",47.6603482608,-122.1159174355,2024-03-09
Short-billed Gull,"Southeast Redmond, Redmond, WA 98052, USA",47.6611358952,-122.1158861879,2024-03-09
Western Meadowlark,"Southeast Redmond, Redmond, WA 98052, USA",47.6590011107,-122.1101582986,2024-03-09
American Robin,"Southeast Redmond, Redmond, WA 98052, USA",47.6593472376,-122.1093667742,2024-03-09
European Starling,"Southeast Redmond, Redmond, WA 98052, USA",47.6594247965,-122.1081957697,2024-03-09
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6577461425,-122.1148081937,2024-03-09
Yellow-rumped Warbler,"Southeast Redmond, Redmond, WA 98052, USA",47.6571484888,-122.1124610542,2024-03-03
American Coot,"Southeast Redmond, Redmond, WA 98052, USA",47.6572146754,-122.1125254272,2024-03-03
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6572146754,-122.1125254272,2024-03-03
American Robin,"Southeast Redmond, Redmond, WA 98052, USA",47.6572146754,-122.1125254272,2024-03-03
Great Blue Heron,"Southeast Redmond, Redmond, WA 98052, USA",47.6572146754,-122.1125254272,2024-03-02
American Crow,"Southeast Redmond, Redmond, WA 98052, USA",47.6572146754,-122.1125254272,2024-03-02
Red-tailed Hawk,"Grass Lawn, Redmond, WA, USA",47.66785,-122.1289027778,2024-03-04
Anna's Hummingbird,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6592866667,-122.110825,2024-03-03
American Robin,"Downtown, Redmond, WA 98052, USA",47.66891933,-122.12412816,2024-02-21
Great Blue Heron,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.658277593,-122.116966235,2024-02-24
